NomenclatureCode,Nomenclature,ProductGroup,ProductGroupDescription,ProductCode,ProductDescription
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,845931,"Boring-milling mches nes, numerically controlle"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,845939,Boring-milling mches nes for removing metal
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,845940,Boring machines nes for removing metal
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,845951,"Milling mach, knee-type numerically controlled"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,845959,"Milling mach, knee-type nes for removing metal"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,845961,"Milling machines nes, numerically controlled fo"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,845969,"Milling machines nes, for removing metal"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,845970,Threading or tapping machines nes for removing
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846011,Fl-surf grinding mach where the pos of one axis
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846019,Fl-surf grinding mach where the pos of one axis
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846021,Grinding mach where pos of one axis to an acc t
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846029,Grinding mach where pos of one axis to an acc t
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846031,Sharpening (tool or cutter grinding) mach n/c f
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846039,Sharpening (tool or cutter grinding) mach nes f
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846040,Honing or lapping machines for removing metal
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846090,Mach-tools for deburring polishing etc for fin
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846110,Planing machines by removing metal
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846120,Shaping or slotting machines by removing metal
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846130,Broaching machines by removing metal
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846140,"Gear cutting, gear grinding or gear finishing m"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846150,Sawing or cutting-off machines by removing meta
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846190,Filing or engraving mach(o/t those of hdg 84.59
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846210,Forging or die-stamping mach (inc presses) and
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846221,Bending folding stgting or flattening mach (inc
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846229,Bending/folding/stgting or flattening mach (inc
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846231,Shearing mach (inc presses) o/t combined punch/
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846239,Shearing mach (inc presses) o/t combined pnnch/
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846241,Punching/notching mach including comb punch/she
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846249,Punching/notching mach including comb punch/she
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846291,Hydraulic presses for working metal
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846299,Presses nes for working metal
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846310,Draw-benches for bars/tubes/profiles wire or th
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846320,Thread rolling machines for working metal
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846330,Machines for working metal wire
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846390,Mach-tls for wrkg mtl/sntrd mtl carbd or cermet
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846410,Sawing mach for wrkg stone/ceram/concr/asb/ceme
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846420,Grindg/polish mach for wrkg ston/ceram/concr/as
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846490,Mach-tls for wrkg ston/ceram/concr/asb-cement e
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846510,Mach which can c/o diff typ of mach op w/o tl c
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846591,Sawing machines for working wood/cork/ bone/har
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846592,Planing/milling or moulding (by cutting) mach f
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846593,Grinding/sanding or polishing mach for working
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846594,Bending or assy mach for wrkg wood/cork/ bone/h
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846595,Drilling or morticing mach for wrkg wood /cork/
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846596,Splitting/slicing or paring mach for wrkg wood/
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846599,Mach-tls for working wod/crk/bne/hrd rubber/hrd
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846610,Tool holders and self-opening dieheads for use
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846620,Work holders for use with mach of hdg 84.56 to
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846630,Dividg heads & other spec attach for mch for us
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846691,Parts and accessories nes for use on machines o
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846692,Parts and accessories nes for use on machines o
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846693,Parts and accessories nes for use on machines o
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846694,Parts and accessories nes for use on machines o
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846711,"Tools for working in the hand, pneumatic rotary"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846719,"Tools for working in the hand, pneumatic type n"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846781,Chain saws
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846789,Tools for working in the hand with self-contain
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846791,Chain saw parts
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846792,Pneumatic hand tool parts
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846799,"Hand tools nes, parts of"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846810,"Torches, hand-held, for soldering, brazing or w"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846820,Gas-operated machinery for welding nes
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846880,Welding machinery not gas-operated
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846890,Welding machinery parts
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846910,Automatic typewriters and word-processing machi
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846921,"Typewriters, electric, weighing not more than 1"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846929,"Typewriters, electric, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846931,"Typewriters, non-electric, weighing not more th"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,846939,"Typewriters, non-electric, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847010,Electronic calculators capable of oper without
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847021,"Electronic calculating machines, incorporating"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847029,"Electronic calculating machines, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847030,"Calculating machines, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847040,Accounting machines
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847050,Cash registers
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847090,Postage franking mchy ticket-issuing mchy etc i
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847110,Analogue or hybrid automatic data processing ma
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847120,Digital auto data process mach cntg in the same
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847191,Digital process units whether or not presented
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847192,"Input or output units, whether or not presented"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847193,"Storage units, whether or not presented with th"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847199,Automatic data processing machines and units th
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847210,Office duplicating machines
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847220,Addressing machines and address plate embossing
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847230,Mchy for sorting or folding mail etc & mchy for
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847290,"Office machines, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847310,Parts and accessories of typewriters and word-p
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847321,Parts and accessories of electronic calculating
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847329,Parts and accessories of calculating & accounti
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847330,Parts and accessories of automatic data process
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847340,"Parts and accessories of other office machines,"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847410,Sorting/screening/separating or washing mach fo
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847420,Crushing/grinding machines for earth/ stone/ore
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847431,Concrete or mortar mixers
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847432,Machines for mixing mineral substances with bit
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847439,Mixing or kneading machines nes for earth or ot
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847480,"Mach for agglomerating minerals fuels,mach for"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847490,Pts of sorting/screening/mixing/crushing/grindi
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847510,"Mach for assembling electric lamps, tubes, flas"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847520,Machines for manufacturing or hot working glass
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847590,Parts of glass working machines
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847611,Automatic gds-vending mach incorporating heatin
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847619,"Automatic goods-vending machines, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847690,Parts of automatic goods-vending machine
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847710,Injection-moulding machines for working rubber
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847720,Extruders for working rubber or plastics nes
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847730,Blow moulding machines for working rubber or pl
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847740,Vacuum mld mach & other thermoforming mach to w
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847751,Mach for moulding/retreading pneu tires or to m
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847759,Mach for moulding or otherwise forming rubber o
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847780,Mach for working rubber or plastics or for the
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847790,Pts of mach for wrkg rubber or plas or for the
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847810,Machinery for preparing or making up tobacco ne
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847890,Parts of machinery for preparing or making up t
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847910,"Mach for public works,building or the like,nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847920,Mach for the extraction/prep of animal/ fixed f
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847930,Press for the mfr of part/fib board or for trea
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847940,"Rope or cable-making machines, nes having indiv"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847981,Mach for treating mtl inc electric wire coil-wi
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847982,Mach for mixing/kneading/crushing/grinding etc
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847989,Machines & mechanical appliances nes having ind
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,847990,Parts of machines & mechanical appliances nes h
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848010,"Boxes, moulding, for metal foundry"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848020,"Bases, mould"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848030,"Patterns, moulding"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848041,"Moulds, injection or compression types, for met"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848049,"Moulds for metal or metal carbides, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848050,Moulds for glass
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848060,Moulds for mineral materials
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848071,"Moulds, injection or compression types, for rub"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848079,"Moulds for rubber or plastics, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848110,"Valves, pressure reducing"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848120,Valves for oleohydraulic or pneumatic transmiss
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848130,"Valves, check"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848140,"Valves, safety or relief"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848180,"Taps, cocks, valves and similar appliances, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848190,"Parts of taps, cocks, valves or similar applian"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848210,"Bearings, ball"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848220,"Bearings, tapered roller, including cone and ta"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848230,"Bearings, spherical roller"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848240,"Bearings, needle roller"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848250,"Bearings, cylindrical roller, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848280,"Bearings, ball or roller, nes, including combin"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848291,"Balls, needles and rollers for bearings"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848299,"Bearing parts, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848310,"Transmission shafts and cranks, including cam s"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848320,"Bearing housings, incorporating ball or roller"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848330,"Bearing housings,not incorporating ball/roller"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848340,"Gears and gearing,ball screws,gear boxes,speed"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848350,"Flywheels and pulleys, including pulley blocks"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848360,Clutches and shaft couplings (including univers
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848390,Parts of power transmission equipment or oth gd
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848410,Gaskets of metal sheeting combined with other m
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848490,Gasket sets consisting of gaskets of different
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848510,Ships' or boats propellers and blades therefor
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,848590,"Machinery parts, non-electrical, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850110,Electric motors of an output not exceeding 37.5
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850120,Universal AC/DC motors of an output exceeding 3
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850131,"DC motors, DC generators, of an output not exce"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850132,"DC motors,DC generators,of an output exceeding"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850133,"DC motors,DC generators,of an output exceeding"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850134,"DC motors, DC generators, of an output exceedin"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850140,"AC motors, single-phase, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850151,"AC motors, multi-phase, of an output not exceed"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850152,"AC motors, multi-phase, of an output exceeding"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850153,"AC motors, multi-phase, of an output exceeding"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850161,"AC generators (alternators), of an output not e"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850162,"AC generators, of an output exceeding 75 KVA bu"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850163,"AC generators, of an output exceeding 375 KVA b"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850164,"AC generators, of an output exceeding 750 KVA"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850211,"Generating sets,diesel or semi-diesel engines,o"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850212,"Generating sets,diesel or semi-diesel exceeding"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850213,"Generating sets,diesel or semi-diesel engines,o"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850220,Generating sets with spark-ignition internal co
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850230,"Electric generating sets, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850240,Electric rotary converters
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850300,"Parts of electric motors,generators,generating"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850421,Liquid dielectric transformers having a power h
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850422,Liq dielectric transf having a power handling c
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850423,Liq dielectric transf having a power handling c
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850431,Transformers electric power handling capacity n
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850432,Transformers electric power handling capacity >
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850433,Transformers electric power handling capacity >
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850434,Transformers electric having a power handling c
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850440,"Static converters, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850450,"Inductors, electric"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850511,Permanent magnets and art. intended to become p
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850519,Permanent magnets and articles intended to beco
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850520,"Electro-magnetic couplings, clutches and brakes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850530,Electro-magnetic lifting heads
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850590,Electro-magnets nes and parts of heading No 85.
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850710,Lead-acid electric accumulators of a kind used
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850720,Lead-acid electric accumulators nes
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850730,Nickel-cadmium electric accumulators
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850740,Nickel-iron electric accumultors
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850780,"Electric accumulators, nes"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850790,"Parts of electric accumulators, including separ"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850810,"Drills, hand-held, with self-contained electric"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850820,"Saws, hand-held, with self-contained electric m"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850880,"Tools, nes, hand-held, with self-contained elec"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,850890,Parts of hand tools with self-contained electri
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851110,Spark plugs
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851120,"Ignition magnetos, magneto-generators and magne"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851130,Distributors and ignition coils
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851140,Starter motors
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851150,Generators and alternators
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851180,Glow plugs and other ignition or starting equip
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851190,Parts of electrical ignition or starting equipm
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851210,Lighting or signalling equipment of a kind used
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851220,Lighting or visual signalling equipment nes
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851230,Sound signalling equipment
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851240,"Windscreen wipes, defrosters and demisters"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851290,"Parts of electrical lighting, signalling and de"
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851410,Industrial & laboratory electric resistance hea
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851420,Industrial&laboratory electric induction or die
H0,HS 1988/92,UNCTAD-SoP4, Capital goods,851430,Industrial & laboratory electric furnaces & ove
